1,002; 0,007028143708495915
1,004; 0,014677749845530719
1,006; 0,02159893873666674
1,008; 0,029251070514619726
1,01; 0,03651828793171985
1,012; 0,042912126907470705
1,014; 0,04957301041587936
1,016; 0,05603854629931293
1,018; 0,06217206913059348
1,02; 0,06815867223010352
1,022; 0,07437729429265894
1,024; 0,07967816696281937
1,026; 0,08508922767571125
1,028; 0,09104614267558486
1,03; 0,09664997582584878
1,032; 0,1016671634058749
1,034; 0,10690734156186699
1,036; 0,11189294401857497
1,038; 0,11700174673123298
1,04; 0,12222926818960411
1,042; 0,1275464209696905
1,044; 0,13228841632777655
1,046; 0,13719049977636177
1,048; 0,1427146045661155
1,05; 0,14829028768508967
1,052; 0,15334490246077193
1,054; 0,15855457201882595
1,056; 0,16454575899692658
1,058; 0,17088395264148126
1,06; 0,17723692690082798
1,062; 0,18436888292686
1,064; 0,19074390143333825
1,066; 0,19755011103900733
1,068; 0,20568064243352707
1,07; 0,21425092025256787
1,072; 0,22240120334032376
1,074; 0,23133230781454334
1,076; 0,2416004471798766
1,078; 0,25244637892451344
1,08; 0,26332879188418085
1,082; 0,27567442405158193
1,084; 0,287564509011131
1,086; 0,30041899053411575
1,088; 0,31557786210566796
1,09; 0,33123714649308633
1,092; 0,34560487424534864
1,094; 0,36118475899386276
1,096; 0,3798944996767758
1,098; 0,3987421825435175
